School_ID,School_Name,Spot1_Name,Spot1_Contentful_Id,Matching_Type,Distance_in_KM,Spot2_Name,Spot2_Contentful_Id,Matching_Type,Distance_in_KM,Spot3_Name,Spot3_Contentful_Id,Matching_Type,Distance_in_KM
2d5BoIIfD6AIkuSSkEoaCk,Boardsports California,"Crissy Field, California (USA)",4R1ATUBRo2p1X3hbWqnHk2,Distance less than 100km,4.267639802,"Toll Plaza Beach, California (USA)",71FpFlo5wceoup4YnkbC8d,Distance less than 100km,9.067118712,"Ocean Beach, California (USA)",G3aW89hSiJBlEotP7wwN0,Distance less than 100km,9.080985672
4ddjnQqf8sMy2KwimIOiaY,Ren?? Egli Fuerteventura Kitesurfing,"Fuerteventura / Sotavento, Canary Islands",3hXmDZzXr6dKI3DEqASgw6,Distance less than 100km,0.123268864,"Fuerteventura / The Lagoon, Canary Islands",670dh4gFaWOsaVSN5MDtYf,Distance less than 100km,2.046746797,"Fuerteventura / Costa Calma, Canary Islands",2iPIDw5ecSClmygDef9XzU,Distance less than 100km,2.937588801
2RdgWqBbvWU8Y0oyCaGC8Q,Point Break Fuerteventura,"Fuerteventura / Shooting Gallery, Canary Islands",6m8PeXggsJZTECJOMO2TYs,Distance less than 100km,1.396882257,"Fuerteventura / Flag Beach, Canary Islands",2zkC4QlaQWWNbipCcBDOot,Distance less than 100km,3.154437668,"Fuerteventura / Mejillones, Canary Islands",6ztKyt9S26o81Fl7xHaCr1,Distance less than 100km,3.532794676
6VgSUogi520kU4sQKAMm8W,Tarifa Max Kitesurfing School,"Tarifa, Spain",3jN8wUImM1U9XJ0ISMEfwa,Distance less than 100km,0.663871083,"La Jaima, Spain",3jV90vfDLgxsmjRFx6usWm,Distance less than 100km,1.010233291,"Playa Chica, Spain",54dZKn279hjY2Rp8wGAbST,Distance less than 100km,1.1980283
xKS41Vy3rawAKOAKaY66A,Addict Kite School,"Tarifa, Spain",3jN8wUImM1U9XJ0ISMEfwa,Distance less than 100km,0.379114153,"Playa Chica, Spain",54dZKn279hjY2Rp8wGAbST,Distance less than 100km,0.561009434,"La Jaima, Spain",3jV90vfDLgxsmjRFx6usWm,Distance less than 100km,1.514698254
1dHXpSf7KmYiCWi2eogMkQ,Tantrum Kitesurf,"Tarifa, Spain",3jN8wUImM1U9XJ0ISMEfwa,Distance less than 100km,0.664587654,"Playa Chica, Spain",54dZKn279hjY2Rp8wGAbST,Distance less than 100km,0.674024512,"La Jaima, Spain",3jV90vfDLgxsmjRFx6usWm,Distance less than 100km,1.654352339
50PkAQk4goaoS8KSo80E6I,Soulkite,"Lucky Bay, Australia",5fplwPRiEfkqBqJwofhnlY,Distance less than 100km,0.955192991,"Swan River / Pelican Point, Australia",7uOdhYAJd30rgCDe94Sj9j,Distance less than 100km,3.175262523,"Swan River / Point Walter, Australia",0BJAYy1Ef2HoTHs5H9H6Y,Distance less than 100km,4.150206645
6AczzenpE4asOq4CukgquY,Kiteboarding School Adelaide,"Henley Beach South, Australia",2fwCfLWNkNBz9OiMlzSLO8,Distance less than 100km,1.174016456,"Somerton, Australia",6cHHGkNbNHvYAsFz300WvD,Distance less than 100km,6.45729372,"Seacliff, Australia",3nNYxTvPibw9jR53gBnWDR,Distance less than 100km,10.45325065
4IFA9waEpacu60KG2qEYCs,Sunshine Coast Boardsports,"Caloundra Rivermouth, Australia",2NiQAOdtRPLEvXHJpQCKtX,Distance less than 100km,1.370416596,"Ann Street, Australia",4IzdBLWyly58lU2jLKY0Kq,Distance less than 100km,3.225854366,"Cotton Tree, Australia",1R5WWvCpfEqdedJHeIObx2,Distance less than 100km,16.91622298
Da7fOwlrKoK22mOQg0Mmu,Kite Aliz??,"Sakalava Bay, Madagascar",E7cGcTqDMgoQke3gmHI7P,Distance less than 100km,0.046848354,"Mantasaly, Madagascar",6BfIHqHqSDYxj2ocq3x8zO,Distance less than 100km,2.320939272,"Paillotes de Babaomby, Madagascar",7hVX1CXZILvnjrFMFcnnXR,Distance less than 100km,9.92661613
5cpnV7ucNiWegemEOMA6O4,Yoaneye Kitesurfing,"Le Morne Kitebeach, Mauritius",3PJlF5x5uOZblaFquozTqA,Distance less than 100km,1.432945389,"Le Morne, Mauritius",24gB6En2ZY2dJehbBkdiPQ,Distance less than 100km,1.986267415,"Little Reef, Mauritius",29HhslTP3Oe53MTrEKqaid,Distance less than 100km,2.637746486
2YiXuNfiLCmaQIMOwo4aIm,Constantly Kiting,"Langebaan, South Africa",6hnGj457ORkono7etVj1ND,Distance less than 100km,0.567843105,"Langebaan North Bay, South Africa",44sSegzbuPVnT88drVr2ou,Distance less than 100km,0.822991776,"Shark Bay, South Africa",7er3wHnAvGGJUpOyBluwrw,Distance less than 100km,2.881891415
1rNGcgoPCckgoI2ewC8OEC,Noosa Kitesurfing,"Noosa River Mouth, Australia",5wJrMXOPwXkBprzMjofSED,Distance less than 100km,13.7126715,"Lake Weyba, Australia",5XMLRZJrtRWNeM0aYQENa1,Distance less than 100km,18.53823659,"Cotton Tree, Australia",1R5WWvCpfEqdedJHeIObx2,Distance less than 100km,42.27040148
gKDngsy9BQgaIGy8SyeOO,Kitesurf Taranto,"Viale del Tramonto, Italy",1VntOHA6uOp1iy0t5vjIkg,Distance less than 100km,5.20801595,"Marina di Lizzano, Italy",XCt4nTHchuQTB6VaRxmf1,Distance less than 100km,20.19061971,"Torre Canne Pilone 2, Italy",3okvfTgcucoTLMQYon7eEG,Distance less than 100km,44.9920875
4zquYkVJ1KE6guuO06QKCK,Garganosurf,"Spiaggia Lunga, Italy",5HxBFmNMv5gBN1cvv1Fz7R,Distance less than 100km,0.015446517,"Spiaggia Lunga Vieste, Italy",3zBLol3l4LQYGAZgAho3z6,Distance less than 100km,0.046842134,"Molinella, Italy",7FpCUtiqTbhDUhmQorJ03W,Distance less than 100km,1.828480286
9qxUzEYVXywUCkqMOccAy,151 Riccione,"Marano, Italy",6I5xuVKGvmoR9YST8oxNJt,Distance less than 100km,0.38733446,"Riccione, Italy",7iFCSyoJ8dkSsFFvLZBIh6,Distance less than 100km,1.783942677,"39 Beach Rimini, Italy",3OvavmECAbgpgzQXosMJwo,Distance less than 100km,5.895274869
NoWUVEtQGcUSiUqUMAqKO,Roma Kite Academy,"Curvone, Italy",5sEU2E34IoQtnzjLHUWq17,Distance less than 100km,0.164535197,"Paradise Kite Beach, Italy",4loqnpcDku34s7gliTBT7G,Distance less than 100km,7.396707897,"Coccia di Morto, Italy",3kFklaQw4jBUiqN4fohvXr,Distance less than 100km,7.982385086
5JFI3UVhpCkikY4e8Iue6i,Quest Kiteboarding,"Diani Beach, Kenya",3S5rHXhRpzeKRSFwknuwrA,Distance less than 100km,1.862742479,"Tiwi Beach, Kenya",6aeo6XKQPD0TJTQwM66aSD,Distance less than 100km,3.032689045,"Galu Beach, Kenya",1Uyh38SXa6dRulAemB2LjD,Distance less than 100km,9.702553204
4rmFfWi4ecuEEckMAEscAQ,SurfHouse,"Beit Yanay, Israel",7sTRZ3Bx07pmYoAvOcoNNo,Distance less than 100km,2.186594907,"Sdot Yam, Israel",5SK7MQkHpl8RGZNGaX9xFD,Distance less than 100km,11.64827876,"Poleg Beach, Israel",2EAE0KpF90JutUZFn9mzDn,Distance less than 100km,11.71020145
5Mk6En9FrUIgsqQuQmisKw,Colona Watersports Ltd.,"Magawish Hotel, Egypt",5TQVXrexu29UDJcKfgTMqB,Distance less than 100km,0.291705767,"Albatros Hotel, Egypt",3RJUXa8b0dK4MG4m2xqJd0,Distance less than 100km,2.159910703,"Jasmin Village, Egypt",2YowBYSvc4bsIQryxabpsi,Distance less than 100km,3.758632378
16zCFDvSt2KWewu6gKy208,Zanzibar Kite Paradise,"Zanzibar / Paje Beach, Tanzania",3vKxB1ubCHwkuWuKc2rZIo,Distance less than 100km,0.175543561,"Zanzibar / Jambiani, Tanzania",4kTSDb6PhB5Axne5hB2GR9,Distance less than 100km,7.514726531,"Zanzibar / Breezes Beach, Tanzania",7LfXuXhiS2iGpKJ2k9QRLP,Distance less than 100km,8.264768857
2XeqZkaaw8W8wWgsA0gYQs,360 Sudr,"La Hacienda, Egypt",3ZWGlHvFlz4UtfYvZvp7ep,Distance less than 100km,6.670054007,"Ras Sudr Ramada, Egypt",36BzHlLePecvNhGHFY0AXD,Distance less than 100km,15.96529038,"Ras Sudr, Egypt",1o1Tnc6Q3dim3XrWoeMIiw,Distance less than 100km,16.72718173
1Ith8alPjaiAyQm4ywsoGw,KBA Kitesurf Center,"Mui Ne Beach, Vietnam",15iJWho5F7jylCG8nvP1zR,Distance less than 100km,0.513241668,"Phan Thiet Jetties, Vietnam",HVKtDR17SiUurPDKLTF0K,Distance less than 100km,7.117105047,"Mui Ne Bay, Vietnam",6WIJGwcetp2zCwTWBjUfM9,Distance less than 100km,7.175823123
6pwgxg84KWIEg6amGiAcie,Port Aransas H2O,"Mustang Island / Holiday Beach, Texas (USA)",4haCX2CmdMnRvtP73Dq3mB,Distance less than 100km,1.152750906,"Mustang Island / East Avenue G, Texas (USA)",7GeEG74SL1XtBkmTTIhVnG,Distance less than 100km,1.283046864,"Mustang Island / Access Rd No 1A, Texas (USA)",41PJhMsf2CMSPI74AkJNYy,Distance less than 100km,3.800941392
2vWTgytggI42G44gAkUAoi,Kiteboarding Costa Rica,"Bahia Salinas / Playa Copal, Costa Rica",1WYd0Xa9R4wgczXKbmGxKo,Distance less than 100km,0.306139703,"Bahia Salinas / Ecoplaya, Costa Rica",4c8VsDWeIdEGnyKKvvZTMH,Distance less than 100km,1.424696321,"Bahia Salinas / Papaturro, Costa Rica",3rivrAmyFTo7qSFkpuIyMc,Distance less than 100km,1.547609381
2FouFwYemIGGcooc6QkaIk,Florida Keys Kiteboarding,"Coco Plum Beach, Florida (USA)",7zILxorvHh25SfosMOLQe3,Distance less than 100km,3.376867364,"Long Point Key / Curry Hammock State Park, Florida (USA)",6AMOis1haVLM8kNjso7InX,Distance less than 100km,5.517848963,"Sombrero Beach, Florida (USA)",3NnRiBqeZ1szSdv9Dp3F72,Distance less than 100km,6.657714868
4MEXukwM5WCkegc48ioWOS,YucKite,"Puerto Progreso, Mexico",6QKjxMSxlgm7Jre6KTlQfC,Distance less than 100km,2.308418526,"Chicxulub Puerto, Mexico",6NYqeXOVkaL15d7L0N5mhi,Distance less than 100km,6.667272833,"Ria de Chelem, Mexico",7uIgBM9yT4GuSARuoLBioZ,Distance less than 100km,7.900382296
5khjA14gk8sKCM2KUUQAWA,Calima Kite Surf School,"Lago Calima, Colombia",1V2jykApbrd0Ql7XRbdl8O,Distance less than 100km,3.972958013,,,,,,,,
4sCLumBP6Uq6Ieu4OMWuEs,Open Kite Brazil,"Lagoa de Icarai, Brazil",6bAWTYx49yGQRsYIMfeSBt,Distance less than 100km,0.382273289,"Icarai, Brazil",2nVYaf8qM8CwedFBbfFzQo,Distance less than 100km,2.048613998,"Tabuba, Brazil",3eVKCtX4Ojn2r1Y4Zk8quI,Distance less than 100km,3.087763496
1IBVDVvKfaQgIIOsGAQC4g,Sky Sports,"Buenos Aires Kitebeach, Argentina",4uZo5ZEtZAVyC8vDS8fTXB,Distance less than 100km,7.372001734,"Peru Beach, Argentina",183PBNMfEtOlorsCid93Sh,Distance less than 100km,8.191763959,"Club 7, Argentina",YBZn073oIzM2A4MitsLC2,Distance less than 100km,9.460772481
3AlFaloQqskg6wiCCSEmam,Maca?? kiteschool,"Cavaleiros, Brazil",7JBg3oI5X6e3oiVRaZkTzM,Distance less than 100km,28.3897608,"Costa Azul, Brazil",74hXHjb1RJhklIPhlWtLab,Distance less than 100km,45.77190694,"Laje da Rasa, Brazil",1m7QBFb4GOdBjFLiwdl92Q,Distance less than 100km,68.9045826
6sIae7mhqg22OmACe8uiu4,Wind Adventures,"St. Maarten / Dawn Beach, France",gKHrdBDrStl6LOpv2kgz2,Distance less than 100km,7.435618783,"St. Maarten / Orient Bay, Netherlands Antilles",4YYZcVansJGF2yGIxaVZjO,Distance less than 100km,7.694160639,"St. Maarten / Rotary Lookout Point, Netherlands Antilles",IUhcr1jlTldHJoa7ePX1e,Distance less than 100km,7.837161973
2DYjS3CIZ2KSGMUIoIK0yg,GoodWinds Kitesurf Center,"Dorado Beach, Puerto Rico",5te7vx6h6NEZcWVZJ1V8w3,Distance less than 100km,1.325570504,"Rio de la Plata, Puerto Rico",5UXP9JMCBS4PdWxF7u9Y7d,Distance less than 100km,4.964510656,"El Unico, Puerto Rico",2d7CjmZNJDPPoCsyaGDJi0,Distance less than 100km,6.691241154
4Av4p8pG1GikCym6kuyago,Paracademy Extreme Sport Center,"Portland Habour, England (UK)",1K4XiROxgca2Gv4HxwN6RP,Distance less than 100km,2.401757028,"Weymouth, England (UK)",2k1bCodJeWMjNuUEvn9oxi,Distance less than 100km,5.379074375,"Overcombe, England (UK)",1d3f3EZTSsw4bjU5sqKQ3j,Distance less than 100km,7.822961939
2vsmAU2KnmsU0mMyEsqCO8,Kitesurfevolution,"La Torche, France",3S36dzahv3QzTuL3WOihdo,Distance less than 100km,5.572106567,"Anse de la Torche, France",5mVh4uJQWu33uOmfguViBy,Distance less than 100km,6.729833531,"Le Steir, France",2JH1mSEM44VdsIVtfOVM6l,Distance less than 100km,8.536230052
1BJllEMtjukssYoYcEyOq,Kitesurfles,"Kijkduin, Netherlands",3FWvPySuvzmFAWC4DdldSe,Distance less than 100km,2.608949783,"Scheveningen, Netherlands",2kptsxxJiRmmxnbDwphaK3,Distance less than 100km,2.861834826,"Monster, Netherlands",3E6qBDl4WvfJn7eALJ7R3m,Distance less than 100km,7.878102146
121VC7mOZ2wUSqO6uCe4Oe,kite st croix,"St. Croix / Judiths Fancy, Virgin Islands (USA)",1fpGfr2mSi0Z8VevOkF3uW,Distance less than 100km,5.456788758,"St. Croix / Great Pond Bay, Virgin Islands (USA)",17u75fpc1TT7hbYwt5F6DJ,Distance less than 100km,6.581551691,"St. John / Johns Folly Bay, Virgin Islands (USA)",2CtROgDML8QK3yATH1BKj7,Distance less than 100km,63.41012327
3LNd8R11Oo4W0QUA2Wk0OI,KiteXtrem,"L'Almanarre, France",76GKYFtEPGZaWdqyWPNMCI,Distance less than 100km,0.836371095,"La Capte, France",Gqd29lQmhEMxQdW7mA6Ue,Distance less than 100km,2.789491457,"La Madrague, France",3QD8alhjB07PanXPXf2vKI,Distance less than 100km,3.855857282
6c40XcyUPmU664iksWwGOW,Adriatico Wind Club,"Porto Corsini, Italy",17aPbsJpBvVum07NwzAoMl,Distance less than 100km,0.236606332,"Marina Romea, Italy",5sn6fpkiH65ujkTIY9zwih,Distance less than 100km,0.394910322,"Marina di Ravenna, Italy",1k9xbljb8vrGTf4hUo2jEG,Distance less than 100km,1.662485497
2pZyb3dOhqeMgqoUyMyUgE,Alvor Kitesurf Center,"Alvor, Portugal",2Y613ufoOMpxW9RTKL9K5T,Distance less than 100km,2.178288408,"Meia Praia, Portugal",3k88plRKf8DYFbzM9CoZuV,Distance less than 100km,3.247613769,"Lagos Portugal, Portugal",3u8Ru6QWRlkh9AktrtHWAs,Distance less than 100km,3.261572619
3W1aAw16tWs2EeaEogaWEk,KiteXtreme-Turkey,"Gokova, Turkey",5E9hk6k4W4t5SLJIKLqCCs,Distance less than 100km,0.443498157,"Iztuzu, Turkey",5xBJ2aMY7qZ5OYKl7A9mBR,Distance less than 100km,38.52025188,"Sarigerme, Turkey",1TvCG1tkj1t0HJFecLqaB5,Distance less than 100km,50.21628075
6lazIcGXew2AmQwYasmEiG,Fethiye Surf Center,"Calis Beach, Turkey",5mFLTxS5XuxB2jbwJEvrwK,Distance less than 100km,0.698720783,"Sarigerme, Turkey",1TvCG1tkj1t0HJFecLqaB5,Distance less than 100km,34.52241523,"Iztuzu, Turkey",5xBJ2aMY7qZ5OYKl7A9mBR,Distance less than 100km,43.70318644
xnKX6ssSVUoO0k88qckqe,Kitemonkey,"Palaio Faliro, Greece",pRTiLYFoK7mv0fyLs7nVT,Distance less than 100km,16.1373844,"Vouliagmeni, Greece",6muFce7dfuRrfi9dyYVWpb,Distance less than 100km,16.9353335,"Vravrona Bay, Greece",1aLjKThYCsp3LCOd6WB0dR,Distance less than 100km,22.00462927
5TwNBoxVtegAucygAKKkCK,Kitesurf Calabria,"Steccato, Italy",EnyeXHUIOUDgtOT6VMe4H,Distance less than 100km,1.221701388,"Turraxzo, Italy",4K5riwCVZ2BwYhIrJqWpFO,Distance less than 100km,3.085496256,"Nirvana Club Village, Italy",6WGYJA9tyhowwOV2kmTSYQ,Distance less than 100km,3.578639173
5upnWeV5PU8gWEmQ8yIQgk,Northwind Kitesurf,"Somo River, Spain",4OsU5cL1YwLeO9z7bvRJE3,Distance less than 100km,0.32637091,"Somo Beach, Spain",4DcnEGPV260c0xruAKD1ed,Distance less than 100km,0.345188497,"Pedrena, Spain",7zT8CecY4nXVoBYFkVhULT,Distance less than 100km,2.257340752
1zrfCL7cyAc2KmqqEcKqIE,Kiteboard Turkey,"Gokova, Turkey",5E9hk6k4W4t5SLJIKLqCCs,Distance less than 100km,0.421153561,"Iztuzu, Turkey",5xBJ2aMY7qZ5OYKl7A9mBR,Distance less than 100km,38.52711028,"Sarigerme, Turkey",1TvCG1tkj1t0HJFecLqaB5,Distance less than 100km,50.22345544
3Jt7D2n1vp3aUvfVy5wonc,KiteSurf Madagascar,"Sakalava Bay, Madagascar",E7cGcTqDMgoQke3gmHI7P,Distance less than 100km,0.617873792,"Mantasaly, Madagascar",6BfIHqHqSDYxj2ocq3x8zO,Distance less than 100km,1.750447431,"Paillotes de Babaomby, Madagascar",7hVX1CXZILvnjrFMFcnnXR,Distance less than 100km,10.48758008
VpcfuxXIWciiWKeCOsgU0,Kitty Hawk Kites Nags Head Virginia Dare Trail,"Bodie Island / Windmill, North Carolina (USA)",5UNqobl0VOtyFhXW7qoutq,Distance less than 100km,1.239614507,"Bodie Island / Nags Head, North Carolina (USA)",3Fg9QfgFp72Xmgd8LOPHYA,Distance less than 100km,3.996860489,"Bodie Island / Jockey's Ridge State Park, North Carolina (USA)",EXLUkbfVXmzBD1cn4MjB1,Distance less than 100km,6.320879255
5QewP45hLiCOccWq20eSYc,Radicalkitesurf,"Didim, Turkey",727G23dpN31DoA82vapnYD,Distance less than 100km,14.6565715,"Yalikavak, Turkey",6FSa5MFMqJaKn9PQOQirAM,Distance less than 100km,29.02326929,"Ortakent, Turkey",6ZXBD5ZT78Sl1yOB5frZwU,Distance less than 100km,39.99534633
3NahJRX4DCWKwCWm24mCwU,Tornado Surf Safaga,"Safaga, Egypt",4klIxjSIw4f9tNJ0uSi4pI,Distance less than 100km,0.569621689,"Abu Soma Riders, Egypt",5NbXKEvMC9Apu36CCGNZuP,Distance less than 100km,2.047792594,"Tobia Island, Egypt",5oHacGquAxB7tptpeCzLfo,Distance less than 100km,4.360733951
2EIxpKM8deAmEokiccoUQW,Kite school Windtown Cumbuco,"St Tropez, Brazil",1s7DFXr9t6Z46u1choyiLF,Distance less than 100km,0.987836674,"Cumbuco, Brazil",7ocoAMJiLflSSidOced7BO,Distance less than 100km,1.379183907,"Pico Das Almas, Brazil",6TL6VNjeAUtMWD4YRvOGqn,Distance less than 100km,3.607024986
30RTCxg4v6aCqewg2kymKG,We Love Kite,"Canet-Plage South, France",1Fh9ZywBUbVd6OeLNrHHMx,Distance less than 100km,0.922983002,"Canet-Plage, France",5hNDR6JJqODFboSAXureXv,Distance less than 100km,3.941227703,"Argeles-sur-Mer, France",457KMAzVq6eU0LfxhIB50N,Distance less than 100km,9.650410155
4hE6yF3L2M24mug4iAuQ2I,Boarder Club Portugal,"Nova Vaga, Portugal",7jaBQ3aZqkQ6lpgv6ndmSg,Distance less than 100km,0.045959791,"Fonte da Telha, Portugal",7qgeYrOiwxDoB2vRAYKI2f,Distance less than 100km,3.152117486,"Cova do Vapor, Portugal",2E7bMXlMiIv9X7YuYKOIGX,Distance less than 100km,8.372082363
6IPOoUhxxSq8q2ekscaUY2,Kite Premium,"Etang D'Ingril / Frontignan Plage, France",jtqHDno5LTMFk9Wt5zPD2,Distance less than 100km,0.531057231,"Frontignan Plage, France",7sY7ushdt0sCfQIfWhwNGq,Distance less than 100km,0.594410275,"Etang D'Ingril / Les Aresquiers, France",7bQgXchNjwh62u095IJpDh,Distance less than 100km,1.729213162
4F4YvuO4fmOGwiUau6wGuO,Kite Addicts Sharm,"Nabq, Egypt",6ij9WBLHQR9WQOngPc9LsQ,Distance less than 100km,0.553902035,"Al Montaza Bay, Egypt",6QbJ30EFQLgJjLEcCebwrw,Distance less than 100km,8.118426104,"Ras Mohamed National Park, Egypt",56MokaajzCofoAQbBd1uKh,Distance less than 100km,40.27826658
2RZ4kES45iiOc0mWc6mwS6,Dare2Fly Cabarete,"Cabarete Kitebeach, Dominican Republic",MPhCsjoMPvIOAzBf2A3BL,Distance less than 100km,0.088384274,"Bozo Beach, Dominican Republic",1Iib2avIUvs5QIJWnbCmKv,Distance less than 100km,1.503338398,"Police Station, Dominican Republic",54PcJZGsgc62UpqmY0adzh,Distance less than 100km,2.920295155
4dyS17ZRviAOcoOmgoWe6a,Windsurf Center Denia,"El Paquebote, Spain",1S2T7YRz28h06NtM17G2o8,Distance less than 100km,2.711592713,"Playa del Vergel, Spain",390lb5JJSbKcfo5t0GZC3p,Distance less than 100km,4.914124213,"Punta de Los Molinos, Spain",6Y8aRNUScxQ0ugsxLIWaUa,Distance less than 100km,5.377407167
3SJ3ObDlLi4Em08oIsWYcQ,Stockholm Kiteboard Center,"Satra, Sweden",2rkaQTS2zmcBSJvjXiJZEe,Distance less than 100km,8.499703568,"Stora Vaertan / Naesaaeng, Sweden",1kKzPh3U2O62fTwt2GCJYd,Distance less than 100km,9.467638973,"Stora Vaertan / Kraekudden, Sweden",3QmtIsWzeABOkR8fwxkFwM,Distance less than 100km,9.989763727
2oEWBD2ppmcsOEmyuIagOM,KiteClub Wè?adysè?awowo,"Pucka Bay, Poland",5uIlaShQ3oCJ0KafFn34mc,Distance less than 100km,0.340349844,"Hel / Camping Kaper, Poland",2dZyphZj8D5dUvJDwVnSGn,Distance less than 100km,0.965429185,"Hel / Hel Camps, Poland",1KGJIDEkNhlWWUtytiltTD,Distance less than 100km,3.752764984
7Fc4dJMpLUCaAE06ge6YU6,Fun Trips Kiteboarding,"Bozo Beach, Dominican Republic",1Iib2avIUvs5QIJWnbCmKv,Distance less than 100km,0.638306666,"Police Station, Dominican Republic",54PcJZGsgc62UpqmY0adzh,Distance less than 100km,0.967128917,"Cabarete Kitebeach, Dominican Republic",MPhCsjoMPvIOAzBf2A3BL,Distance less than 100km,2.055628255
1ydOtgC0u0CuU62AGqUGwo,Paope Surf Club,"Hiiumaa Island / T?ü?Êrvanina Beach, Estonia",7MjdaN7E6hZCtY1bfuRMc6,Distance less than 100km,18.22392763,"Hiiumaa Island / Surfers Paradise, Estonia",34XsQJ93zzmEr4wcCU2f7k,Distance less than 100km,22.22552958,"Nova, Estonia",6Zsetq2bEonkmE0sMSmZct,Distance less than 100km,73.82874823
1UiW0OJPVWoMsoW82s2kaW,Your Algarve Adventure,"Ria Formosa / Fuseta, Portugal",1BsU4Sizycy6WYzCvGpfV6,Distance less than 100km,0.319114501,"Ilha de Tavira / Torre D'Aires, Portugal",3B8BsjOh15ATIYhsJAsC1J,Distance less than 100km,2.823824597,"Ilha de Armona, Portugal",2gkDo2xjTOfRbGNlIb1UXz,Distance less than 100km,5.614610862
63l0fvyxWgMKEOEuUk4WCw,Ecole de kitesurf du Morbihan,"Kerhillio, France",3hEMxheeKdxZXaF1cDRmFH,Distance less than 100km,1.837729885,"Sainte-Barbe, France",5RKua4saCamog3uGbnNQJX,Distance less than 100km,3.25520225,"Les Crevettes, France",3zk0nASb0nL8cWct6yBOdS,Distance less than 100km,3.900223161
Ew7tJFWEJq6gQCcoQckko,Mikes Kites,"Bagasbas Beach, Philippines",1SFYSyaF4VYElCgDEaGpKT,Distance less than 100km,0.096146017,"Pandawan Lagoon, Philippines",4XoRfVOEUyo3cWfvNyZvFj,Distance less than 100km,1.286512541,"Mercedes Bay, Philippines",CbS4GheDa79ooUczZskdI,Distance less than 100km,1.475507494
3oIrot9xFecqcUAC0SuIAC,Free Spirits Punta Pellaro,"Punta Pellaro, Italy",2bHdt8kvlTB7QWEvYalyUA,Distance less than 100km,0.198740511,"Lazzaro, Italy",7dUGNKVOEp2N49IdzT6AJ1,Distance less than 100km,5.693614115,"Reggio di Calabria, Italy",4iUffyWX1ZgeFBVnfmR4mC,Distance less than 100km,10.78279797
2tAdzQl09eGwWEGU8IkaEy,You Kite,"Barre d'Etel, France",6VETV0OVbSioQjfA7UVBUc,Distance less than 100km,4.641030529,"Kerhillio, France",3hEMxheeKdxZXaF1cDRmFH,Distance less than 100km,7.152719354,"Le Linnes, France",48VKA68nC0TX2TcC534n1S,Distance less than 100km,8.330983722
509ABGMmZiy2qYm4I0GS4w,Kiteboarding Club Tarifa,"Playa Chica, Spain",54dZKn279hjY2Rp8wGAbST,Distance less than 100km,0.654361585,"Tarifa, Spain",3jN8wUImM1U9XJ0ISMEfwa,Distance less than 100km,0.936486807,"La Jaima, Spain",3jV90vfDLgxsmjRFx6usWm,Distance less than 100km,1.982485994
1wsCFFehA0SqaCAoKwAYkW,TanaOnda Surf,"Santo Spirito, Italy",1SnUZijByAPNFY0Y4bX7aU,Distance less than 100km,1.806526336,"Giovinazzo, Italy",61QBRaIg0ZJxm2zYWVbCvO,Distance less than 100km,7.955592685,"Torre Quetta, Italy",3OB6DClkAFi2qyEKB01vBP,Distance less than 100km,13.42596537
yPFXsr6lxI6qimM8c4iOg,Kitesurf In Athens,"Trolly, Greece",340IwQcJoQLhMcmu3i8fq9,Distance less than 100km,21.73075938,"Nissakia Loutsa, Greece",5XuiJVUMtSzdqUyhN16p1s,Distance less than 100km,23.05877368,"Vravrona Bay, Greece",1aLjKThYCsp3LCOd6WB0dR,Distance less than 100km,23.78500125
2n3Wzkn65KaWooiwkCQqSK,Kitemed,"Kahuna Surfhouse, Cyprus",2hgvmlmblnj7ofBTASYjoR,Distance less than 100km,0.107390564,"Pervolia, Cyprus",3eUCjuBe6v2PcasMgXUG41,Distance less than 100km,2.676951718,"Faros, Cyprus",QYzjpTv3XG9Bvf7sWWTB5,Distance less than 100km,4.05385128
6lZ1J2C5RSyy0gMOsiUI6w,NewKiteZone,"Punta Pellaro, Italy",2bHdt8kvlTB7QWEvYalyUA,Distance less than 100km,0.112260696,"Lazzaro, Italy",7dUGNKVOEp2N49IdzT6AJ1,Distance less than 100km,5.841143598,"Reggio di Calabria, Italy",4iUffyWX1ZgeFBVnfmR4mC,Distance less than 100km,10.57179495
65sHeb8q4M0WEKYUQ88Eak,Pro Kitesurf Roma,"Ostia Kite Village, Italy",24WuUJ4FTMZXSLAwM2IQYy,Distance less than 100km,0.253019662,"Paradise Kite Beach, Italy",4loqnpcDku34s7gliTBT7G,Distance less than 100km,1.87574308,"Curvone, Italy",5sEU2E34IoQtnzjLHUWq17,Distance less than 100km,9.284063876
SZoDEVUFIAuigWqgSMoC4,PKSA Pesaro Kite & Surf Association,"Riccione, Italy",7iFCSyoJ8dkSsFFvLZBIh6,Distance less than 100km,22.9089369,"Marano, Italy",6I5xuVKGvmoR9YST8oxNJt,Distance less than 100km,24.30550089,"39 Beach Rimini, Italy",3OvavmECAbgpgzQXosMJwo,Distance less than 100km,30.1775941
2riIteXd5aQIAkgEoSqU8Q,Kitesurf Adventure Greece,"Lefkada / Aghios Nikolaos, Greece",1cLYfTK8OKtZnKcXYLqMnF,Distance less than 100km,8.402688908,"Lefkada Lagoon, Greece",44E0p8ZlbDiVkHC0DVMIeF,Distance less than 100km,12.88752072,"Lefkada / Agios Ioannis, Greece",6tCQEA2aeZd1UA2HpDxyOV,Distance less than 100km,17.56264443
